path,label
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0184.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0699.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0443.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0978.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0106.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0536.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0094.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0178.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0252.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0542.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0591.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0779.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0467.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0496.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0571.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0158.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0562.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0123.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0081.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0242.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0497.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0931.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0157.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0472.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0700.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0216.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0917.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0867.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0662.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0195.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0555.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0132.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0926.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0000.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0822.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0730.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0012.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0486.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0777.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0227.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0583.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0463.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0625.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0229.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0850.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0529.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0416.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0001.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0263.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0057.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0589.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0080.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0199.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0610.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0523.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0432.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0128.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0048.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0991.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0846.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0679.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0399.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0739.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0423.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0304.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0312.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0837.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0760.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0560.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0452.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0035.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0727.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0342.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0369.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0763.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0219.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0374.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0619.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0759.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0996.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0023.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0015.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0092.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0664.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0531.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0307.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0835.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0993.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0888.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0170.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0198.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0327.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0856.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0072.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0264.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0967.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0724.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0545.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0167.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0064.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0942.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0201.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0375.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0308.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0070.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0006.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0040.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0845.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0901.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0842.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0975.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0501.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0209.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0429.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0516.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0826.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0655.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0999.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0177.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0762.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0265.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0512.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0919.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0392.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0573.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0281.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0408.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0695.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0521.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0875.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0236.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0336.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0803.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0772.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0500.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0998.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0910.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0751.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0594.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0570.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0698.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0017.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0595.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0828.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0758.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0638.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0410.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0925.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0246.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0511.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0457.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0641.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0379.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0647.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0535.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0034.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0093.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0983.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0823.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0073.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0482.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0221.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0517.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0586.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0847.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0202.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0979.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0134.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0052.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0142.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0680.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0026.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0090.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0504.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0168.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0899.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0776.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0299.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0894.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0686.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0642.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0224.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0165.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0812.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0255.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0794.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0892.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0790.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0618.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0738.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0172.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0800.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0540.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0704.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0728.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0761.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0071.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0078.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0460.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0085.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0997.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0116.png,0
/home/vishal/Vikash/Projects/Final_project/Quick_Draw/quickdraw_png/airplane/airplane_0329.png,0
